type,crm,local_id,uri
organization,E74_Group,gnd-1089037147,https://hwgw.uzh.ch/organization/gnd-1089037147
organization,E74_Group,gnd-1089815-3,https://hwgw.uzh.ch/organization/gnd-1089815-3
organization,E74_Group,gnd-1090635-6,https://hwgw.uzh.ch/organization/gnd-1090635-6
organization,E74_Group,gnd-1092301-9,https://hwgw.uzh.ch/organization/gnd-1092301-9
organization,E74_Group,gnd-1094003-0,https://hwgw.uzh.ch/organization/gnd-1094003-0
organization,E74_Group,gnd-1101966483,https://hwgw.uzh.ch/organization/gnd-1101966483
organization,E74_Group,gnd-1122991665,https://hwgw.uzh.ch/organization/gnd-1122991665
organization,E74_Group,gnd-112611-8,https://hwgw.uzh.ch/organization/gnd-112611-8
organization,E74_Group,gnd-1155623401,https://hwgw.uzh.ch/organization/gnd-1155623401
organization,E74_Group,gnd-1158629095,https://hwgw.uzh.ch/organization/gnd-1158629095
organization,E74_Group,gnd-1161697675,https://hwgw.uzh.ch/organization/gnd-1161697675
organization,E74_Group,gnd-116443-0,https://hwgw.uzh.ch/organization/gnd-116443-0
organization,E74_Group,gnd-1174853948,https://hwgw.uzh.ch/organization/gnd-1174853948
organization,E74_Group,gnd-11790-0,https://hwgw.uzh.ch/organization/gnd-11790-0
organization,E74_Group,gnd-1198905700,https://hwgw.uzh.ch/organization/gnd-1198905700
organization,E74_Group,gnd-1201524954,https://hwgw.uzh.ch/organization/gnd-1201524954
organization,E74_Group,gnd-1205573186,https://hwgw.uzh.ch/organization/gnd-1205573186
organization,E74_Group,gnd-1211840-0,https://hwgw.uzh.ch/organization/gnd-1211840-0
organization,E74_Group,gnd-1212352-3,https://hwgw.uzh.ch/organization/gnd-1212352-3
organization,E74_Group,gnd-1214261-X,https://hwgw.uzh.ch/organization/gnd-1214261-X
organization,E74_Group,gnd-1214382274,https://hwgw.uzh.ch/organization/gnd-1214382274
organization,E74_Group,gnd-1214384250,https://hwgw.uzh.ch/organization/gnd-1214384250
organization,E74_Group,gnd-1220138-8,https://hwgw.uzh.ch/organization/gnd-1220138-8
organization,E74_Group,gnd-1221493-0,https://hwgw.uzh.ch/organization/gnd-1221493-0
organization,E74_Group,gnd-122705-1,https://hwgw.uzh.ch/organization/gnd-122705-1
organization,E74_Group,gnd-1229540-1,https://hwgw.uzh.ch/organization/gnd-1229540-1
organization,E74_Group,gnd-1236682-1,https://hwgw.uzh.ch/organization/gnd-1236682-1
organization,E74_Group,gnd-1236805-2,https://hwgw.uzh.ch/organization/gnd-1236805-2
organization,E74_Group,gnd-124498-X,https://hwgw.uzh.ch/organization/gnd-124498-X
organization,E74_Group,gnd-1274664918,https://hwgw.uzh.ch/organization/gnd-1274664918
organization,E74_Group,gnd-127730758X,https://hwgw.uzh.ch/organization/gnd-127730758X
organization,E74_Group,gnd-1286927447,https://hwgw.uzh.ch/organization/gnd-1286927447
organization,E74_Group,gnd-1299778003,https://hwgw.uzh.ch/organization/gnd-1299778003
organization,E74_Group,gnd-1299779581,https://hwgw.uzh.ch/organization/gnd-1299779581
organization,E74_Group,gnd-1300432-3,https://hwgw.uzh.ch/organization/gnd-1300432-3
organization,E74_Group,gnd-1303066742,https://hwgw.uzh.ch/organization/gnd-1303066742
organization,E74_Group,gnd-131520-1,https://hwgw.uzh.ch/organization/gnd-131520-1
organization,E74_Group,gnd-1317217160,https://hwgw.uzh.ch/organization/gnd-1317217160
organization,E74_Group,gnd-1330156234,https://hwgw.uzh.ch/organization/gnd-1330156234
organization,E74_Group,gnd-13315-2,https://hwgw.uzh.ch/organization/gnd-13315-2
organization,E74_Group,gnd-1361589701,https://hwgw.uzh.ch/organization/gnd-1361589701
organization,E74_Group,gnd-1369957114,https://hwgw.uzh.ch/organization/gnd-1369957114
organization,E74_Group,gnd-15514-7,https://hwgw.uzh.ch/organization/gnd-15514-7
organization,E74_Group,gnd-16011480-9,https://hwgw.uzh.ch/organization/gnd-16011480-9
organization,E74_Group,gnd-16019657-7,https://hwgw.uzh.ch/organization/gnd-16019657-7
organization,E74_Group,gnd-16019803-3,https://hwgw.uzh.ch/organization/gnd-16019803-3
organization,E74_Group,gnd-16029354-6,https://hwgw.uzh.ch/organization/gnd-16029354-6
organization,E74_Group,gnd-16039164-7,https://hwgw.uzh.ch/organization/gnd-16039164-7
organization,E74_Group,gnd-16045397-5,https://hwgw.uzh.ch/organization/gnd-16045397-5
organization,E74_Group,gnd-16061456-9,https://hwgw.uzh.ch/organization/gnd-16061456-9
organization,E74_Group,gnd-16140607-5,https://hwgw.uzh.ch/organization/gnd-16140607-5
organization,E74_Group,gnd-16165182-3,https://hwgw.uzh.ch/organization/gnd-16165182-3
organization,E74_Group,gnd-16170301-X,https://hwgw.uzh.ch/organization/gnd-16170301-X
organization,E74_Group,gnd-16272575-9,https://hwgw.uzh.ch/organization/gnd-16272575-9
organization,E74_Group,gnd-16276784-5,https://hwgw.uzh.ch/organization/gnd-16276784-5
organization,E74_Group,gnd-16279444-7,https://hwgw.uzh.ch/organization/gnd-16279444-7
organization,E74_Group,gnd-16285040-2,https://hwgw.uzh.ch/organization/gnd-16285040-2
organization,E74_Group,gnd-16304705-4,https://hwgw.uzh.ch/organization/gnd-16304705-4
organization,E74_Group,gnd-16306233-X,https://hwgw.uzh.ch/organization/gnd-16306233-X
organization,E74_Group,gnd-16313740-7,https://hwgw.uzh.ch/organization/gnd-16313740-7
organization,E74_Group,gnd-16321703-8,https://hwgw.uzh.ch/organization/gnd-16321703-8
organization,E74_Group,gnd-16325629-9,https://hwgw.uzh.ch/organization/gnd-16325629-9
organization,E74_Group,gnd-16910-9,https://hwgw.uzh.ch/organization/gnd-16910-9
organization,E74_Group,gnd-1706390-5,https://hwgw.uzh.ch/organization/gnd-1706390-5
organization,E74_Group,gnd-17078-1,https://hwgw.uzh.ch/organization/gnd-17078-1
organization,E74_Group,gnd-1713-9,https://hwgw.uzh.ch/organization/gnd-1713-9
organization,E74_Group,gnd-18740-9,https://hwgw.uzh.ch/organization/gnd-18740-9
organization,E74_Group,gnd-18741-0,https://hwgw.uzh.ch/organization/gnd-18741-0
organization,E74_Group,gnd-19128-0,https://hwgw.uzh.ch/organization/gnd-19128-0
organization,E74_Group,gnd-19775-0,https://hwgw.uzh.ch/organization/gnd-19775-0
organization,E74_Group,gnd-2000862-4,https://hwgw.uzh.ch/organization/gnd-2000862-4
organization,E74_Group,gnd-2001630-X,https://hwgw.uzh.ch/organization/gnd-2001630-X
organization,E74_Group,gnd-2002498-8,https://hwgw.uzh.ch/organization/gnd-2002498-8
organization,E74_Group,gnd-2002585-3,https://hwgw.uzh.ch/organization/gnd-2002585-3
organization,E74_Group,gnd-2003769-7,https://hwgw.uzh.ch/organization/gnd-2003769-7
organization,E74_Group,gnd-2003891-4,https://hwgw.uzh.ch/organization/gnd-2003891-4
organization,E74_Group,gnd-2004629-7,https://hwgw.uzh.ch/organization/gnd-2004629-7
organization,E74_Group,gnd-2005380-0,https://hwgw.uzh.ch/organization/gnd-2005380-0
organization,E74_Group,gnd-2005486-5,https://hwgw.uzh.ch/organization/gnd-2005486-5
organization,E74_Group,gnd-2005502-X,https://hwgw.uzh.ch/organization/gnd-2005502-X
organization,E74_Group,gnd-2005521-3,https://hwgw.uzh.ch/organization/gnd-2005521-3
organization,E74_Group,gnd-2008620-9,https://hwgw.uzh.ch/organization/gnd-2008620-9
organization,E74_Group,gnd-2010284-7,https://hwgw.uzh.ch/organization/gnd-2010284-7
organization,E74_Group,gnd-2011569-6,https://hwgw.uzh.ch/organization/gnd-2011569-6
organization,E74_Group,gnd-2011585-4,https://hwgw.uzh.ch/organization/gnd-2011585-4
organization,E74_Group,gnd-2011688-3,https://hwgw.uzh.ch/organization/gnd-2011688-3
organization,E74_Group,gnd-2011807-7,https://hwgw.uzh.ch/organization/gnd-2011807-7
organization,E74_Group,gnd-2011815-6,https://hwgw.uzh.ch/organization/gnd-2011815-6
organization,E74_Group,gnd-2012512-4,https://hwgw.uzh.ch/organization/gnd-2012512-4
organization,E74_Group,gnd-2012525-2,https://hwgw.uzh.ch/organization/gnd-2012525-2
organization,E74_Group,gnd-2012974-9,https://hwgw.uzh.ch/organization/gnd-2012974-9
organization,E74_Group,gnd-2013051-X,https://hwgw.uzh.ch/organization/gnd-2013051-X
organization,E74_Group,gnd-2015908-0,https://hwgw.uzh.ch/organization/gnd-2015908-0
organization,E74_Group,gnd-2015909-2,https://hwgw.uzh.ch/organization/gnd-2015909-2
organization,E74_Group,gnd-2016695-3,https://hwgw.uzh.ch/organization/gnd-2016695-3
organization,E74_Group,gnd-2016751-9,https://hwgw.uzh.ch/organization/gnd-2016751-9
organization,E74_Group,gnd-2016790-8,https://hwgw.uzh.ch/organization/gnd-2016790-8
organization,E74_Group,gnd-2016815-9,https://hwgw.uzh.ch/organization/gnd-2016815-9
organization,E74_Group,gnd-2016862-7,https://hwgw.uzh.ch/organization/gnd-2016862-7
organization,E74_Group,gnd-2016864-0,https://hwgw.uzh.ch/organization/gnd-2016864-0
organization,E74_Group,gnd-2017065-8,https://hwgw.uzh.ch/organization/gnd-2017065-8
organization,E74_Group,gnd-2017081-6,https://hwgw.uzh.ch/organization/gnd-2017081-6
organization,E74_Group,gnd-2019354-3,https://hwgw.uzh.ch/organization/gnd-2019354-3
organization,E74_Group,gnd-2019989-2,https://hwgw.uzh.ch/organization/gnd-2019989-2
organization,E74_Group,gnd-2021279-3,https://hwgw.uzh.ch/organization/gnd-2021279-3
organization,E74_Group,gnd-2022341-9,https://hwgw.uzh.ch/organization/gnd-2022341-9
organization,E74_Group,gnd-2022477-1,https://hwgw.uzh.ch/organization/gnd-2022477-1
organization,E74_Group,gnd-2022500-3,https://hwgw.uzh.ch/organization/gnd-2022500-3
organization,E74_Group,gnd-2022516-7,https://hwgw.uzh.ch/organization/gnd-2022516-7
organization,E74_Group,gnd-2022557-X,https://hwgw.uzh.ch/organization/gnd-2022557-X
organization,E74_Group,gnd-2022703-6,https://hwgw.uzh.ch/organization/gnd-2022703-6
organization,E74_Group,gnd-2022780-2,https://hwgw.uzh.ch/organization/gnd-2022780-2
organization,E74_Group,gnd-2023655-4,https://hwgw.uzh.ch/organization/gnd-2023655-4
organization,E74_Group,gnd-2023768-6,https://hwgw.uzh.ch/organization/gnd-2023768-6
organization,E74_Group,gnd-2023928-2,https://hwgw.uzh.ch/organization/gnd-2023928-2
organization,E74_Group,gnd-2024175-6,https://hwgw.uzh.ch/organization/gnd-2024175-6
organization,E74_Group,gnd-2024338-8,https://hwgw.uzh.ch/organization/gnd-2024338-8
organization,E74_Group,gnd-2024343-1,https://hwgw.uzh.ch/organization/gnd-2024343-1
organization,E74_Group,gnd-2024349-2,https://hwgw.uzh.ch/organization/gnd-2024349-2
organization,E74_Group,gnd-2024703-5,https://hwgw.uzh.ch/organization/gnd-2024703-5
organization,E74_Group,gnd-2024938-X,https://hwgw.uzh.ch/organization/gnd-2024938-X
organization,E74_Group,gnd-2029705-1,https://hwgw.uzh.ch/organization/gnd-2029705-1
organization,E74_Group,gnd-2031351-2,https://hwgw.uzh.ch/organization/gnd-2031351-2
organization,E74_Group,gnd-2033570-2,https://hwgw.uzh.ch/organization/gnd-2033570-2
organization,E74_Group,gnd-2042762-1,https://hwgw.uzh.ch/organization/gnd-2042762-1
organization,E74_Group,gnd-2047146-4,https://hwgw.uzh.ch/organization/gnd-2047146-4
organization,E74_Group,gnd-2048845-2,https://hwgw.uzh.ch/organization/gnd-2048845-2
organization,E74_Group,gnd-2053888-1,https://hwgw.uzh.ch/organization/gnd-2053888-1
organization,E74_Group,gnd-2058436-2,https://hwgw.uzh.ch/organization/gnd-2058436-2
organization,E74_Group,gnd-2065927-1,https://hwgw.uzh.ch/organization/gnd-2065927-1
organization,E74_Group,gnd-2066569-6,https://hwgw.uzh.ch/organization/gnd-2066569-6
organization,E74_Group,gnd-2067184-2,https://hwgw.uzh.ch/organization/gnd-2067184-2
organization,E74_Group,gnd-2070231-0,https://hwgw.uzh.ch/organization/gnd-2070231-0
organization,E74_Group,gnd-2070473-2,https://hwgw.uzh.ch/organization/gnd-2070473-2
organization,E74_Group,gnd-2070913-4,https://hwgw.uzh.ch/organization/gnd-2070913-4
organization,E74_Group,gnd-2076066-8,https://hwgw.uzh.ch/organization/gnd-2076066-8
organization,E74_Group,gnd-2077960-4,https://hwgw.uzh.ch/organization/gnd-2077960-4
organization,E74_Group,gnd-2079247-5,https://hwgw.uzh.ch/organization/gnd-2079247-5
organization,E74_Group,gnd-2081099-4,https://hwgw.uzh.ch/organization/gnd-2081099-4
organization,E74_Group,gnd-2082266-2,https://hwgw.uzh.ch/organization/gnd-2082266-2
organization,E74_Group,gnd-2082452-X,https://hwgw.uzh.ch/organization/gnd-2082452-X
organization,E74_Group,gnd-2089554-9,https://hwgw.uzh.ch/organization/gnd-2089554-9
organization,E74_Group,gnd-2096077-3,https://hwgw.uzh.ch/organization/gnd-2096077-3
organization,E74_Group,gnd-2106372-2,https://hwgw.uzh.ch/organization/gnd-2106372-2
organization,E74_Group,gnd-2121572-8,https://hwgw.uzh.ch/organization/gnd-2121572-8
organization,E74_Group,gnd-2124053-X,https://hwgw.uzh.ch/organization/gnd-2124053-X
organization,E74_Group,gnd-2125241-5,https://hwgw.uzh.ch/organization/gnd-2125241-5
organization,E74_Group,gnd-2131094-4,https://hwgw.uzh.ch/organization/gnd-2131094-4
organization,E74_Group,gnd-2153270-9,https://hwgw.uzh.ch/organization/gnd-2153270-9
organization,E74_Group,gnd-2179-9,https://hwgw.uzh.ch/organization/gnd-2179-9
organization,E74_Group,gnd-235092-0,https://hwgw.uzh.ch/organization/gnd-235092-0
organization,E74_Group,gnd-236422-0,https://hwgw.uzh.ch/organization/gnd-236422-0
organization,E74_Group,gnd-252591-4,https://hwgw.uzh.ch/organization/gnd-252591-4
organization,E74_Group,gnd-25478-2,https://hwgw.uzh.ch/organization/gnd-25478-2
organization,E74_Group,gnd-26095-2,https://hwgw.uzh.ch/organization/gnd-26095-2
organization,E74_Group,gnd-26871-9,https://hwgw.uzh.ch/organization/gnd-26871-9
organization,E74_Group,gnd-30026-3,https://hwgw.uzh.ch/organization/gnd-30026-3
organization,E74_Group,gnd-3006368-1,https://hwgw.uzh.ch/organization/gnd-3006368-1
organization,E74_Group,gnd-3013468-7,https://hwgw.uzh.ch/organization/gnd-3013468-7
organization,E74_Group,gnd-3013846-2,https://hwgw.uzh.ch/organization/gnd-3013846-2
organization,E74_Group,gnd-3015145-4,https://hwgw.uzh.ch/organization/gnd-3015145-4
organization,E74_Group,gnd-3017210-X,https://hwgw.uzh.ch/organization/gnd-3017210-X
organization,E74_Group,gnd-30394-X,https://hwgw.uzh.ch/organization/gnd-30394-X
organization,E74_Group,gnd-3044970-4,https://hwgw.uzh.ch/organization/gnd-3044970-4
organization,E74_Group,gnd-3045501-7,https://hwgw.uzh.ch/organization/gnd-3045501-7
organization,E74_Group,gnd-31401-8,https://hwgw.uzh.ch/organization/gnd-31401-8
organization,E74_Group,gnd-35363-2,https://hwgw.uzh.ch/organization/gnd-35363-2
organization,E74_Group,gnd-35495-8,https://hwgw.uzh.ch/organization/gnd-35495-8
organization,E74_Group,gnd-35626-8,https://hwgw.uzh.ch/organization/gnd-35626-8
organization,E74_Group,gnd-35691-8,https://hwgw.uzh.ch/organization/gnd-35691-8
organization,E74_Group,gnd-35742-X,https://hwgw.uzh.ch/organization/gnd-35742-X
organization,E74_Group,gnd-36127-6,https://hwgw.uzh.ch/organization/gnd-36127-6
organization,E74_Group,gnd-36146-X,https://hwgw.uzh.ch/organization/gnd-36146-X
organization,E74_Group,gnd-36150-1,https://hwgw.uzh.ch/organization/gnd-36150-1
organization,E74_Group,gnd-36187-2,https://hwgw.uzh.ch/organization/gnd-36187-2
organization,E74_Group,gnd-36190-2,https://hwgw.uzh.ch/organization/gnd-36190-2
organization,E74_Group,gnd-36193-8,https://hwgw.uzh.ch/organization/gnd-36193-8
organization,E74_Group,gnd-36200-1,https://hwgw.uzh.ch/organization/gnd-36200-1
organization,E74_Group,gnd-36240-2,https://hwgw.uzh.ch/organization/gnd-36240-2
organization,E74_Group,gnd-36241-4,https://hwgw.uzh.ch/organization/gnd-36241-4
organization,E74_Group,gnd-36441-1,https://hwgw.uzh.ch/organization/gnd-36441-1
organization,E74_Group,gnd-37656-5,https://hwgw.uzh.ch/organization/gnd-37656-5
organization,E74_Group,gnd-38230-9,https://hwgw.uzh.ch/organization/gnd-38230-9
organization,E74_Group,gnd-38379-X,https://hwgw.uzh.ch/organization/gnd-38379-X
organization,E74_Group,gnd-38632-7,https://hwgw.uzh.ch/organization/gnd-38632-7
organization,E74_Group,gnd-38796-4,https://hwgw.uzh.ch/organization/gnd-38796-4
organization,E74_Group,gnd-39027-6,https://hwgw.uzh.ch/organization/gnd-39027-6
organization,E74_Group,gnd-40239-4,https://hwgw.uzh.ch/organization/gnd-40239-4
organization,E74_Group,gnd-41006-8,https://hwgw.uzh.ch/organization/gnd-41006-8
organization,E74_Group,gnd-41467-0,https://hwgw.uzh.ch/organization/gnd-41467-0
organization,E74_Group,gnd-4204664-6,https://hwgw.uzh.ch/organization/gnd-4204664-6
organization,E74_Group,gnd-4212746-4,https://hwgw.uzh.ch/organization/gnd-4212746-4
organization,E74_Group,gnd-4251345-5,https://hwgw.uzh.ch/organization/gnd-4251345-5
organization,E74_Group,gnd-4271586-6,https://hwgw.uzh.ch/organization/gnd-4271586-6
organization,E74_Group,gnd-4310216-5,https://hwgw.uzh.ch/organization/gnd-4310216-5
organization,E74_Group,gnd-4369093-2,https://hwgw.uzh.ch/organization/gnd-4369093-2
organization,E74_Group,gnd-4396176-9,https://hwgw.uzh.ch/organization/gnd-4396176-9
organization,E74_Group,gnd-4421115-6,https://hwgw.uzh.ch/organization/gnd-4421115-6
organization,E74_Group,gnd-4430315-4,https://hwgw.uzh.ch/organization/gnd-4430315-4
organization,E74_Group,gnd-4430358-0,https://hwgw.uzh.ch/organization/gnd-4430358-0
organization,E74_Group,gnd-4634047-6,https://hwgw.uzh.ch/organization/gnd-4634047-6
organization,E74_Group,gnd-4634898-0,https://hwgw.uzh.ch/organization/gnd-4634898-0
organization,E74_Group,gnd-4655897-4,https://hwgw.uzh.ch/organization/gnd-4655897-4
organization,E74_Group,gnd-4773558-2,https://hwgw.uzh.ch/organization/gnd-4773558-2
organization,E74_Group,gnd-500580-2,https://hwgw.uzh.ch/organization/gnd-500580-2
organization,E74_Group,gnd-5014401-7,https://hwgw.uzh.ch/organization/gnd-5014401-7
organization,E74_Group,gnd-5023697-0,https://hwgw.uzh.ch/organization/gnd-5023697-0
organization,E74_Group,gnd-5032768-9,https://hwgw.uzh.ch/organization/gnd-5032768-9
organization,E74_Group,gnd-5035651-3,https://hwgw.uzh.ch/organization/gnd-5035651-3
organization,E74_Group,gnd-5035656-2,https://hwgw.uzh.ch/organization/gnd-5035656-2
organization,E74_Group,gnd-5037376-6,https://hwgw.uzh.ch/organization/gnd-5037376-6
organization,E74_Group,gnd-5039859-3,https://hwgw.uzh.ch/organization/gnd-5039859-3
organization,E74_Group,gnd-5040825-2,https://hwgw.uzh.ch/organization/gnd-5040825-2
organization,E74_Group,gnd-5044715-4,https://hwgw.uzh.ch/organization/gnd-5044715-4
organization,E74_Group,gnd-5050464-2,https://hwgw.uzh.ch/organization/gnd-5050464-2
organization,E74_Group,gnd-5065747-1,https://hwgw.uzh.ch/organization/gnd-5065747-1
organization,E74_Group,gnd-5074590-6,https://hwgw.uzh.ch/organization/gnd-5074590-6
organization,E74_Group,gnd-5075708-8,https://hwgw.uzh.ch/organization/gnd-5075708-8
organization,E74_Group,gnd-5077926-6,https://hwgw.uzh.ch/organization/gnd-5077926-6
organization,E74_Group,gnd-508412-X,https://hwgw.uzh.ch/organization/gnd-508412-X
organization,E74_Group,gnd-5087058-0,https://hwgw.uzh.ch/organization/gnd-5087058-0
organization,E74_Group,gnd-5096712-5,https://hwgw.uzh.ch/organization/gnd-5096712-5
organization,E74_Group,gnd-5109972-X,https://hwgw.uzh.ch/organization/gnd-5109972-X
organization,E74_Group,gnd-5128865-5,https://hwgw.uzh.ch/organization/gnd-5128865-5
organization,E74_Group,gnd-5149846-7,https://hwgw.uzh.ch/organization/gnd-5149846-7
organization,E74_Group,gnd-5156217-0,https://hwgw.uzh.ch/organization/gnd-5156217-0
organization,E74_Group,gnd-515706-7,https://hwgw.uzh.ch/organization/gnd-515706-7
organization,E74_Group,gnd-5157250-3,https://hwgw.uzh.ch/organization/gnd-5157250-3
organization,E74_Group,gnd-5165273-0,https://hwgw.uzh.ch/organization/gnd-5165273-0
organization,E74_Group,gnd-5165770-3,https://hwgw.uzh.ch/organization/gnd-5165770-3
organization,E74_Group,gnd-516984-7,https://hwgw.uzh.ch/organization/gnd-516984-7
